Station;RAMSAU;AM;DACHSTEIN;;;;;;
Altitude;1207;;;;;;;;
Easting;422687;;;;;;;;
Northing;391740;;;;;;;;
year;month;day;hour;temp;precip;short_in;rel_hum;wind_speed;long_in
2010;10;29;23;276,05;0;0;76;0,6;255,3642492
2010;10;30;0;275,35;0;0;78;0,4;252,3722966
2010;10;30;1;275,85;0;0;75;0,2;255,4141827
2010;10;30;2;275,45;0;0;73;0,3;249,9324107
2010;10;30;3;275,05;0;0;75;0,2;246,4320328
2010;10;30;4;274,95;0;0;73;0,3;243,8564704
2010;10;30;5;275,65;0;0;67;0,4;242,1192194
2010;10;30;6;275,75;0;0;63;0,7;238,8462768
2010;10;30;7;277,35;0;83,33;66;0,1;249,6502119
2010;10;30;8;279,55;0;191,67;56;0,2;256,5079581
2010;10;30;9;280,05;0;238,89;54;0,7;257,2273773
2010;10;30;10;280,75;0;475;55;1,2;261,8105138
2010;10;30;11;282,55;0;522,22;52;0,9;270,8103227
2010;10;30;12;283,25;0;511,11;53;0,6;275,5675262
2010;10;30;13;283,65;0;450;53;0,9;278,7130054
2010;10;30;14;284,75;0;325;46;0,4;280,0869018
2010;10;30;15;284,15;0;72,22;41;0,5;271,9678645
2010;10;30;16;283,75;0;19,44;40;0,7;269,1136304
2010;10;30;17;283,25;0;0;42;1,1;267,5017155
2010;10;30;18;282,25;0;0;43;1,5;262,3062531
2010;10;30;19;282,95;0;0;41;1,2;265,0837385
2010;10;30;20;283,25;0;0;40;0,9;266,7218865
2010;10;30;21;282,55;0;0;40;1,5;263,2228395
2010;10;30;22;280,95;0;0;45;1,4;257,2591582
2010;10;30;23;279,65;0;0;51;1;254,2534179
2010;10;31;0;280,65;0;0;48;1,1;258,0495204
2010;10;31;1;279,85;0;0;52;0,6;255,8483989
2010;10;31;2;279,95;0;0;53;1;257,9832231
2010;10;31;3;280,35;0;0;52;1,3;259,3583091
2010;10;31;4;279,25;0;0;60;0,9;257,5163442
2010;10;31;5;279,75;0;0;61;1;260,3656887
2010;10;31;6;280,55;0;0;60;1;264,3234368
2010;10;31;7;281,95;0;52,78;58;1,6;270,9887671
2010;10;31;8;282,75;0;197,22;55;1,1;274,0259986
2010;10;31;9;284,45;0;261,11;50;0,7;280,6616847
2010;10;31;10;284,45;0;438,89;50;1,2;280,6616847
2010;10;31;11;285,45;0;361,11;49;0,8;288,1719098
2010;10;31;12;285,45;0;527,78;49;2;287,9687136
2010;10;31;13;283,65;0;183,33;55;2,6;281,4052103
2010;10;31;14;283,85;0;122,22;56;1,9;285,6534572
2010;10;31;15;283,25;0;111,11;62;1,8;290,1193414
2010;10;31;16;282,05;0;22,22;71;2,4;284,2601276
2010;10;31;17;281,05;0;0;76;2,7;279,8296953
2010;10;31;18;283,35;0;0;65;1,8;289,9253458
2010;10;31;19;283,65;0;0;64;1,5;289,5215023
2010;10;31;20;283,05;0;0;65;0,1;284,9393045
2010;10;31;21;284,05;0;0;60;1,4;288,3065439
2010;10;31;22;284,45;0;0;60;1,3;291,5967034
2010;10;31;23;284,25;0;0;59;2;293,1403802
2010;11;1;0;284,25;0;0;60;1,3;295,7273324
2010;11;1;1;281,95;0;0;73;1,5;289,5044183
2010;11;1;2;281,25;0;0;78;1,2;288,5813115
2010;11;1;3;281,55;0;0;82;1,7;293,4855202
2010;11;1;4;281,55;0;0;80;1,5;290,5653629
2010;11;1;5;282,55;0;0;71;1,3;286,0947403
2010;11;1;6;282,65;0;0;68;0,6;287,0486298
2010;11;1;7;284,45;0;16,67;60;0,6;292,6249807
2010;11;1;8;282,75;0;22,22;69;1;285,5706197
2010;11;1;9;283,35;0;47,22;70;0,8;290,9919639
2010;11;1;10;284,65;0;77,78;64;1,2;295,3222471
2010;11;1;11;285,05;0;83,33;61;0,4;297,6321751
2010;11;1;12;285,45;0;75;56;0,9;294,9405983
2010;11;1;13;284,15;0,1;66,67;70;0,7;301,9210909
2010;11;1;14;284,25;0;55,56;65;0,9;297,2489548
2010;11;1;15;283,65;0;50;68;0,7;295,5358256
2010;11;1;16;283,25;0;13,89;67;0,8;289,6818634
2010;11;1;17;283,15;0;0;67;1,3;288,2480849
2010;11;1;18;283,55;0;0;66;1,3;293,2933082
2010;11;1;19;283,85;0;0;65;1,5;293,4454011
2010;11;1;20;282,65;0;0;69;1,3;285,9949799
2010;11;1;21;283,25;0;0;66;0,6;288,7785715
2010;11;1;22;283,85;0;0;65;1;299,8213753
2010;11;1;23;283,45;0;0;65;1,1;294,7006059
2010;11;2;0;281,15;0;0;76;0,5;288,1611571
2010;11;2;1;281,35;0;0;77;0,6;290,2447977
2010;11;2;2;280,65;0;0;81;0,6;289,9768748
2010;11;2;3;281,05;0;0;78;0,2;297,0146542
2010;11;2;4;280,55;0;0;80;0,2;291,2199105
2010;11;2;5;279,35;0;0;84;0,4;279,8042823
2010;11;2;6;279,75;0;0;85;0,6;283,5528933
2010;11;2;7;280,35;0;13,89;87;0,3;289,3808784
2010;11;2;8;280,85;0,1;22,22;90;0,4;300,4426103
2010;11;2;9;281,75;0,2;91,67;91;0,3;310,623186
2010;11;2;10;281,75;0;155,56;89;0,6;305,0456109
2010;11;2;11;282,55;0;175;81;0,2;303,8175285
2010;11;2;12;282,85;0;116,67;85;0,2;319,7445856
2010;11;2;13;282,65;0;105,56;87;0,3;329,5718403
2010;11;2;14;282,15;0;72,22;89;0,6;338,4455704
2010;11;2;15;281,35;0;41,67;90;1,6;325,9412937
2010;11;2;16;280,35;0;13,89;93;2,4;314,599313
2010;11;2;17;280,05;0;0;95;2,7;317,2290527
2010;11;2;18;279,85;0;0;95;3,2;313,9866884
2010;11;2;19;279,55;0;0;97;3,1;315,6496276
2010;11;2;20;279,45;0;0;97;2,8;313,335144
2010;11;2;21;279,25;0;0;97;1,9;310,2963265
2010;11;2;22;279,25;0;0;97;2,1;307,6099411
2010;11;2;23;279,15;0;0;96;1,9;306,9398755
2010;11;3;0;279,35;0;0;95;1,1;309,979413
2010;11;3;1;279,05;0;0;95;0,6;307,6200023
2010;11;3;2;278,95;0;0;95;0,6;301,7611868
2010;11;3;3;278,65;0;0;95;1,1;296,2155987
2010;11;3;4;278,95;0;0;95;2,2;300,6164492
2010;11;3;5;278,95;0;0;95;2,4;302,953378
2010;11;3;6;279,05;0;0;95;1,1;293,4193285
2010;11;3;7;278,85;0;36,11;95;1;286,2577122
2010;11;3;8;280,05;0;91,67;93;1,6;292,913371
2010;11;3;9;280,75;0;86,11;88;1,3;289,1107795
2010;11;3;10;281,95;0;144,44;82;1,5;290,4969612
2010;11;3;11;283,35;0;375;71;1,8;293,3840151
2010;11;3;12;284,95;0;416,67;61;2,2;298,8815763
2010;11;3;13;284,35;0;391,67;62;2,2;295,4838535
2010;11;3;14;283,15;0;250;67;2;297,2009903
2010;11;3;15;282,75;0;100;69;1,6;295,8695005
2010;11;3;16;280,65;0;11,11;76;1,5;285,7533474
2010;11;3;17;280,65;0;0;78;1,9;290,8143082
2010;11;3;18;279,85;0;0;81;0,6;286,5893924
2010;11;3;19;279,45;0;0;85;1;282,5897489
2010;11;3;20;279,25;0;0;85;1,2;279,1742021
2010;11;3;21;280,25;0;0;83;2,4;287,5595143
2010;11;3;22;280,55;0;0;81;3,6;287,4469166
2010;11;3;23;280,65;0;0;75;3,8;282,1771747
2010;11;4;0;280,85;0;0;74;3,6;285,1473372
2010;11;4;1;280,45;0;0;78;3,4;284,2645542
2010;11;4;2;279,85;0;0;83;1,6;285,9652904
2010;11;4;3;280,35;0;0;79;3,4;286,1727962
2010;11;4;4;279,95;0;0;77;3,7;280,9146104
2010;11;4;5;279,95;0;0;76;3,9;275,3811437
2010;11;4;6;279,45;0;0;80;3,5;270,7455224
2010;11;4;7;280,85;0;52,78;70;4,5;271,9752042
2010;11;4;8;282,85;0;177,78;61;3,6;277,977598
2010;11;4;9;284,45;0;200;54;3,4;282,8593462
2010;11;4;10;286,35;0;411,11;49;2,5;291,0802159
2010;11;4;11;287,35;0;386,11;46;2;295,126591
2010;11;4;12;288,25;0;411,11;45;1,8;301,1439397
2010;11;4;13;288,25;0;336,11;44;1,6;301,309244
2010;11;4;14;287,15;0;175;46;1,7;296,8005231
2010;11;4;15;285,45;0;72,22;53;1,8;292,7265979
2010;11;4;16;284,05;0;13,89;59;1,8;287,8268292
2010;11;4;17;283,35;0;0;61;2,5;282,970724
2010;11;4;18;283,55;0;0;61;3;285,7283059
2010;11;4;19;284,65;0;0;56;3;290,3062573
2010;11;4;20;283,65;0;0;59;3,4;284,7748409
2010;11;4;21;282,95;0;0;62;3,5;282,0929202
2010;11;4;22;283,45;0;0;62;3,8;287,955291
2010;11;4;23;283,55;0;0;61;3,6;286,7892687
2010;11;5;0;282,45;0;0;64;3,2;281,4788942
2010;11;5;1;282,95;0;0;64;3,4;292,0336814
2010;11;5;2;282,55;0;0;66;4;290,1073523
2010;11;5;3;280,15;0;0;75;2,4;274,2211754
2010;11;5;4;280,35;0;0;79;0,6;283,7206725
2010;11;5;5;281,75;0;0;72;3,5;285,3650559
2010;11;5;6;280,55;0;0;78;1,1;276,8658859
2010;11;5;7;281,85;0;47,22;72;2,8;280,1910838
2010;11;5;8;283,65;0;136,11;63;4;285,53058
2010;11;5;9;285,25;0;208,33;57;3,3;290,5842685
2010;11;5;10;286,15;0;297,22;57;3,1;297,7899148
2010;11;5;11;288,15;0;361,11;51;2,3;305,1958622
2010;11;5;12;287,55;0;308,33;52;2,4;302,2329549
2010;11;5;13;289,85;0;361,11;42;2,1;309,8841368
2010;11;5;14;289,05;0;300;43;1,7;307,1907823
2010;11;5;15;286,65;0;97,22;48;1,8;295,8527994
2010;11;5;16;284,55;0;8,33;56;0,7;291,4378351
2010;11;5;17;283,65;0;0;60;1,5;290,1652814
2010;11;5;18;281,85;0;0;69;2,4;282,4633399
2010;11;5;19;281,15;0;0;74;1,8;282,9653029
2010;11;5;20;282,05;0;0;83;2,4;316,9376017
2010;11;5;21;281,45;0;0;88;3,3;318,456108
2010;11;5;22;280,35;0;0;89;2,7;348,7784219
2010;11;5;23;280,35;0;0;92;2,5;330,5552841
2010;11;6;0;277,35;0;0;93;1,2;282,1775021
2010;11;6;1;278,65;0;0;91;0,9;306,4384377
2010;11;6;2;277,75;0;0;93;1,3;284,1432079
2010;11;6;3;277,35;0;0;93;1,6;283,9069573
2010;11;6;4;278,25;0;0;92;2;313,4038109
2010;11;6;5;277,55;0;0;94;0,6;303,7888096
2010;11;6;6;276,55;0;0;98;0,5;276,1161668
2010;11;6;7;276,45;0;61,11;98;0;262,311234
2010;11;6;8;278,05;0;122,22;96;0,3;271,792517
2010;11;6;9;281,15;0;216,67;81;0,3;284,4420634
2010;11;6;10;282,65;0;427,78;70;0,8;285,5293307
2010;11;6;11;283,85;0;477,78;65;0,8;289,5502824
2010;11;6;12;284,75;0;458,33;57;0,5;289,4292313
2010;11;6;13;285,55;0;400;55;1,1;297,99985
2010;11;6;14;285,05;0;291,67;56;1,5;299,0422253
2010;11;6;15;282,35;0;97,22;67;1,6;289,8212731
2010;11;6;16;280,75;0;11,11;75;1,2;288,2611104
2010;11;6;17;280,25;0;0;78;1,3;285,3287876
2010;11;6;18;279,25;0;0;82;1,9;288,3579363
2010;11;6;19;279,55;0;0;85;1,2;305,89892
2010;11;6;20;278,05;0;0;88;0,8;290,4933206
2010;11;6;21;277,55;0;0;91;0,6;281,7515473
2010;11;6;22;277,05;0;0;92;0,9;277,6787682
2010;11;6;23;277,75;0;0;90;0,6;287,5024339
2010;11;7;0;277,55;0;0;92;0,5;293,9437493
2010;11;7;1;277,25;0;0;91;0,5;291,8522372
2010;11;7;2;276,75;0;0;92;0,3;286,9699945
2010;11;7;3;276,25;0;0;96;0,3;290,4442416
2010;11;7;4;276,05;0;0;97;0,4;299,9000535
2010;11;7;5;275,75;0;0;98;0,3;278,2080057
2010;11;7;6;275,05;0;0;97;1,1;253,9793085
2010;11;7;7;276,35;0;22,22;94;0,9;259,3759332
2010;11;7;8;279,15;0;111,11;83;1,2;274,7204317
2010;11;7;9;280,75;0;205,56;61;0,3;267,0140643
2010;11;7;10;280,95;0;280,56;63;0,4;270,8091233
2010;11;7;11;281,75;0;308,33;75;0,5;291,5355673
2010;11;7;12;281,15;0;338,89;71;2,2;281,6712791
2010;11;7;13;281,15;0;200;68;1,6;280,8804028
2010;11;7;14;280,65;0;86,11;75;1;284,3350482
2010;11;7;15;279,65;0;22,22;79;0,8;277,4129228
2010;11;7;16;279,85;0;2,78;72;0,9;269,4828701
2010;11;7;17;280,25;0;0;67;1;268,4250175
2010;11;7;18;281,55;0;0;60;1;272,8897818
2010;11;7;19;281,55;0;0;61;1,2;276,1209522
2010;11;7;20;280,95;0;0;64;0,7;274,7718785
2010;11;7;21;279,65;0;0;73;0,8;282,3506636
2010;11;7;22;279,45;0;0;81;0,7;326,6495308
2010;11;7;23;277,35;0,1;0;95;3,3;340,1089047
2010;11;8;0;275,45;0,1;0;95;4,3;302,583787
2010;11;8;1;274,85;0,1;0;95;3,8;286,7735252
2010;11;8;2;273,75;0,4;0;97;2,9;271,4061702
2010;11;8;3;273,75;0,2;0;97;2,1;269,0827667
2010;11;8;4;273,55;0,1;0;98;1,4;268,617674
2010;11;8;5;273,75;0,1;0;98;0,3;271,1031245
2010;11;8;6;273,65;0;0;98;0,1;274,2190118
2010;11;8;7;273,75;0;8,33;98;0,8;273,5788198
2010;11;8;8;273,35;0,3;25;97;0,6;265,3881048
2010;11;8;9;273,55;0,2;83,33;97;0,8;274,009926
2010;11;8;10;273,45;0,4;83,33;97;1,2;274,9449207
2010;11;8;11;273,05;0,6;50;98;1,4;266,9692597
2010;11;8;12;272,85;0,8;41,67;98;1,2;262,3706256
2010;11;8;13;273,05;0,8;77,78;98;0,3;268,1743089
2010;11;8;14;273,15;0,2;69,44;97;0,3;269,4370493
2010;11;8;15;272,95;0,1;41,67;98;1,7;267,5232062
2010;11;8;16;272,85;0;5,56;98;0,8;266,8745661
2010;11;8;17;272,85;0;0;98;0,8;268,1273759
2010;11;8;18;272,75;0;0;98;1,8;258,7480866
2010;11;8;19;272,65;0;0;97;0,6;250,6157564
2010;11;8;20;273,25;0;0;82;0,9;247,1438835
2010;11;8;21;273,95;0;0;83;1,2;256,810008
2010;11;8;22;273,05;0;0;86;1,1;245,196957
2010;11;8;23;272,95;0;0;83;1,2;246,0857402
2010;11;9;0;273,55;0;0;76;1,3;246,0158177
2010;11;9;1;272,85;0;0;79;1,5;246,5892663
2010;11;9;2;272,55;0;0;84;1,4;250,9792468
2010;11;9;3;271,75;0;0;93;0,6;244,9910632
2010;11;9;4;271,55;0;0;92;0,7;242,7695608
2010;11;9;5;272,55;0;0;86;1,3;253,1327396
2010;11;9;6;272,35;0;0;89;0,9;241,5687024
2010;11;9;7;271,65;0;22,22;91;0,4;232,0259439
2010;11;9;8;273,35;0;100;89;0,5;239,1598461
2010;11;9;9;274,95;0;175;82;0,8;246,6644509
2010;11;9;10;277,45;0;313,89;78;0,2;270,4454881
2010;11;9;11;277,35;0;250;82;1;276,4439511
2010;11;9;12;276,15;0;147,22;90;2,1;273,0501749
2010;11;9;13;276,05;0;108,33;88;1,1;269,8981012
2010;11;9;14;276,05;0;61,11;90;1,1;277,8259883
2010;11;9;15;275,85;0;33,33;88;0,8;276,4910261
2010;11;9;16;275,35;0;5,56;91;0,5;283,8898108
2010;11;9;17;274,75;0;0;92;0,5;276,881777
2010;11;9;18;273,95;0;0;93;1;264,910206
2010;11;9;19;273,75;0;0;91;1;260,249577
2010;11;9;20;273,75;0;0;89;1,2;251,6172324
2010;11;9;21;273,55;0;0;83;0,5;250,8646551
2010;11;9;22;274,45;0;0;78;2,2;254,4048887
2010;11;9;23;273,15;0;0;87;1,5;254,0662874
2010;11;10;0;273,15;0;0;82;0,6;251,5843552
2010;11;10;1;272,75;0;0;75;0,3;237,2970003
2010;11;10;2;272,15;0;0;76;0,5;233,0923966
2010;11;10;3;272,65;0;0;80;0,3;242,2448879
2010;11;10;4;272,65;0;0;77;0,7;241,03725
2010;11;10;5;272,35;0;0;78;0,3;235,9925338
2010;11;10;6;271,95;0;0;81;0,6;231,1398744
2010;11;10;7;272,75;0;19,44;85;0,6;239,727323
2010;11;10;8;273,55;0;77,78;85;0,4;243,1151532
2010;11;10;9;273,95;0;127,78;88;0,2;243,7277167
2010;11;10;10;275,15;0;127,78;83;0,1;248,9331297
2010;11;10;11;277,05;0;152,78;73;0,9;251,6121571
2010;11;10;12;277,35;0;166,67;77;2;258,720233
2010;11;10;13;280,15;0;347,22;57;0,5;265,4285183
2010;11;10;14;278,75;0;236,11;72;0,6;282,7264902
2010;11;10;15;277,35;0;80,56;62;0,1;257,323963
2010;11;10;16;275,35;0;5,56;72;0,6;244,6604344
2010;11;10;17;273,95;0;0;74;0,7;237,6260583
2010;11;10;18;276,25;0;0;63;1,1;248,974561
2010;11;10;19;275,45;0;0;66;0,9;243,6994854
2010;11;10;20;273,95;0;0;74;1,2;240,731548
2010;11;10;21;274,75;0;0;73;0,4;245,7942767
2010;11;10;22;273,95;0;0;79;0,3;242,975902
2010;11;10;23;274,15;0;0;78;0,5;244,3735091
2010;11;11;0;274,65;0;0;80;0,6;248,639808
2010;11;11;1;274,45;0;0;82;1,2;249,4651467
2010;11;11;2;275,05;0;0;82;1,9;259,981013
2010;11;11;3;274,85;0;0;88;2,6;268,9885946
2010;11;11;4;274,05;0,3;0;96;2,2;270,1901387
2010;11;11;5;273,85;0,1;0;96;3,3;266,7756945
2010;11;11;6;273,95;0;0;93;2,7;262,2432621
2010;11;11;7;273,95;0;13,89;93;2,1;262,2432621
2010;11;11;8;274,05;0;50;96;0,8;265,2221437
2010;11;11;9;274,05;0;50;97;0,9;260,4255036
2010;11;11;10;274,45;0,1;100;93;0;258,3815307
2010;11;11;11;275,25;0;177,78;88;0,6;259,3885245
2010;11;11;12;275,55;0;172,22;90;1,2;267,6327783
2010;11;11;13;275,95;0;233,33;88;2,3;276,1277758
2010;11;11;14;275,65;0;275;82;2,3;272,7239564
2010;11;11;15;274,95;0;86,11;79;1,3;258,7565936
2010;11;11;16;273,55;0;5,56;88;0,3;254,4902711
2010;11;11;17;273,35;0;0;84;0,8;250,4944689
2010;11;11;18;273,35;0;0;83;0,4;245,5691554
2010;11;11;19;273,05;0;0;81;0,3;235,5633178
2010;11;11;20;273,45;0;0;82;0,4;241,3154399
2010;11;11;21;275,55;0;0;62;0,4;240,749511
2010;11;11;22;274,65;0;0;74;1,4;240,3626185
2010;11;11;23;275,15;0;0;74;1;242,3460334
2010;11;12;0;276,75;0;0;63;0,5;248,0060188
2010;11;12;1;277,75;0;0;71;3,2;264,8982551
2010;11;12;2;276,15;0,2;0;82;1,6;266,0077121
2010;11;12;3;275,95;0,1;0;88;0,1;269,2571275
2010;11;12;4;275,25;0,1;0;93;1,4;280,0784415
2010;11;12;5;275,75;0;0;91;1,3;256,8717844
2010;11;12;6;274,45;0;0;96;1,1;245,8993549
2010;11;12;7;278,65;0;30,56;79;3,1;267,0120035
2010;11;12;8;280,85;0;111,11;67;3,4;274,7854163
2010;11;12;9;280,75;0;108,33;68;2,9;275,6010738
2010;11;12;10;280,55;0;72,22;72;2,9;278,4819473
2010;11;12;11;280,25;0;77,78;80;1,8;284,7070576
2010;11;12;12;280,15;0,7;97,22;90;1,6;305,3287169
2010;11;12;13;280,35;0,2;158,33;90;2,4;312,5447406
2010;11;12;14;279,65;0,1;55,56;92;2;303,6438106
2010;11;12;15;279,35;0,2;22,22;93;2,1;298,4871809
2010;11;12;16;279,35;0,7;2,78;94;2,2;297,9536905
2010;11;12;17;279,55;1,4;0;97;2,3;305,9741638
2010;11;12;18;279,85;0,8;0;97;2,3;312,0021609
2010;11;12;19;280,05;0;0;95;2,3;301,1227138
2010;11;12;20;280,05;0;0;95;3,1;297,0346012
2010;11;12;21;281,15;0;0;88;3,4;304,0352474
2010;11;12;22;281,75;0,1;0;84;3;305,5972263
2010;11;12;23;281,35;0;0;84;3,5;297,5287613
2010;11;13;0;281,35;0;0;76;3,7;286,4496548
2010;11;13;1;281,75;0;0;73;3;285,9995887
2010;11;13;2;281,75;0;0;65;3,3;276,8343026
2010;11;13;3;282,05;0;0;59;3,4;277,464589
2010;11;13;4;282,55;0;0;52;3,5;278,8108913
2010;11;13;5;279,95;0;0;70;1,1;280,352035
2010;11;13;6;277,55;0;0;92;0,4;280,3459383
2010;11;13;7;277,45;0;13,89;96;0,9;274,1741
2010;11;13;8;278,15;0;72,22;95;0,4;273,1430144
2010;11;13;9;279,95;0;130,56;87;0,2;281,3165066
2010;11;13;10;282,15;0;225;75;0,1;289,8301527
2010;11;13;11;282,85;0;319,44;71;0,9;290,0466694
2010;11;13;12;282,95;0;263,89;76;1,1;300,0564709
2010;11;13;13;283,75;0;283,33;72;0,7;311,5421683
2010;11;13;14;282,85;0;152,78;80;1;320,1518786
2010;11;13;15;281,25;0;86,11;83;1,1;298,3881939
2010;11;13;16;280,75;0;5,56;80;0,7;289,7054462
2010;11;13;17;281,05;0;0;69;0,4;280,5675133
2010;11;13;18;280,55;0;0;66;0,4;272,8465431
2010;11;13;19;279,85;0;0;68;0,4;269,8298067
2010;11;13;20;279,75;0;0;67;0,2;269,9841453
2010;11;13;21;279,35;0;0;71;0,2;272,9501218
2010;11;13;22;278,55;0;0;77;0,5;272,3506508
2010;11;13;23;277,95;0;0;77;0,5;266,2569787
2010;11;14;0;277,95;0;0;77;0,7;269,0530512
2010;11;14;1;277,95;0;0;77;0,2;267,3736439
2010;11;14;2;277,25;0;0;79;0,3;264,6285537
2010;11;14;3;277,65;0;0;79;0,5;270,3582029
2010;11;14;4;277,15;0;0;82;0,4;269,2465123
2010;11;14;5;276,85;0;0;79;0,4;256,7490652
2010;11;14;6;276,75;0;0;82;0,1;257,1960467
2010;11;14;7;278,55;0;25;75;0,2;262,841241
2010;11;14;8;279,05;0;130,56;80;0,7;269,6809524
2010;11;14;9;280,85;0;150;74;1,5;277,9422897
2010;11;14;10;281,55;0;377,78;71;2;279,3437477
2010;11;14;11;282,45;0;425;66;1,8;279,8031787
2010;11;14;12;283,45;0;383,33;63;1,7;283,0452847
2010;11;14;13;285,35;0;375;57;1,6;296,0886411
2010;11;14;14;287,45;0;269,44;41;0,4;295,4215299
2010;11;14;15;283,75;0;75;56;0,3;287,1513469
2010;11;14;16;281,65;0;5,56;61;1,3;274,7699075
2010;11;14;17;280,55;0;0;64;0,5;270,4631652
2010;11;14;18;280,85;0;0;65;0,4;274,1342008
2010;11;14;19;279,95;0;0;64;0,6;265,4144231
2010;11;14;20;279,85;0;0;65;0,9;265,6505915
2010;11;14;21;280,25;0;0;65;0,5;269,9298083
2010;11;14;22;280,15;0;0;64;0,4;270,4318875
2010;11;14;23;279,45;0;0;67;0,8;268,1796141
2010;11;15;0;278,45;0;0;71;0,6;263,163349
2010;11;15;1;278,25;0;0;72;0,6;261,5212044
2010;11;15;2;278,45;0;0;73;0,8;265,9720328
2010;11;15;3;278,85;0;0;73;0,5;268,7117303
2010;11;15;4;278,15;0;0;72;0,4;262,339957
2010;11;15;5;278,45;0;0;72;0,4;260,0236638
2010;11;15;6;278,15;0;0;73;0,8;258,0192682
2010;11;15;7;280,75;0;36,11;69;0,4;272,6934446
2010;11;15;8;281,25;0;161,11;70;0,8;276,0823039
2010;11;15;9;282,45;0;197,22;66;1,4;278,594988
2010;11;15;10;283,45;0;388,89;66;1,8;284,7112108
2010;11;15;11;286,85;0;411,11;46;1,2;291,5487844
2010;11;15;12;288,45;0;352,78;42;0,3;298,6488784
2010;11;15;13;288,55;0;366,67;42;1,4;300,9025891
2010;11;15;14;288,15;0;258,33;43;0,6;302,3471889
2010;11;15;15;285,65;0;72,22;51;0,9;291,7139358
2010;11;15;16;282,75;0;5,56;62;0,6;280,0856983
2010;11;15;17;283,55;0;0;59;1,1;283,1744759
2010;11;15;18;283,95;0;0;59;1;287,9205382
2010;11;15;19;284,15;0;0;60;1,1;291,9565558
2010;11;15;20;282,95;0;0;65;0,9;286,3942792
2010;11;15;21;282,35;0;0;67;1,1;284,9583416
2010;11;15;22;282,75;0;0;66;1,1;286,7681707
2010;11;15;23;281,95;0;0;69;0,6;284,2816615
2010;11;16;0;282,25;0;0;70;0,6;290,2726307
2010;11;16;1;281,65;0;0;72;0,4;288,4290969
2010;11;16;2;281,05;0;0;79;0,7;303,5063356
2010;11;16;3;280,55;0;0;80;0,9;302,3172584
2010;11;16;4;278,85;0;0;88;0,6;294,1242404
2010;11;16;5;278,35;0;0;93;0,4;295,0464912
2010;11;16;6;278,05;0;0;93;0,3;280,6009882
2010;11;16;7;278,15;0;13,89;95;0,2;283,5936284
2010;11;16;8;279,35;0;75;94;0,1;301,4786877
2010;11;16;9;279,55;0;108,33;93;0,1;302,0099776
2010;11;16;10;279,45;0;77,78;95;1,1;332,7610541
2010;11;16;11;279,55;0;88,89;91;0,6;340,8557698
2010;11;16;12;277,85;0;44,44;91;2,9;310,5737119
2010;11;16;13;276,95;0;38,89;93;3,8;313,201609
2010;11;16;14;275,95;0;19,44;95;4,1;308,7044836
2010;11;16;15;274,95;0,6;2,78;97;3,9;295,4282983
2010;11;16;16;274,15;0,8;0;98;3,9;280,5052907
2010;11;16;17;273,75;1;0;98;3,6;274,8995664
2010;11;16;18;273,65;0,2;0;98;3;272,9027264
2010;11;16;19;273,45;0,2;0;98;2,5;270,3057312
2010;11;16;20;273,45;0;0;98;2,6;271,5574417
2010;11;16;21;273,35;0,5;0;98;2,1;273,7491181
2010;11;16;22;273,25;0,7;0;98;1,6;270,5868408
2010;11;16;23;272,95;0,3;0;98;0,4;265,1693982
2010;11;17;0;273,05;0,2;0;98;0,1;269,4328334
2010;11;17;1;273,05;0,2;0;98;0;273,5581513
2010;11;17;2;272,85;0,3;0;98;0,3;266,8745661
2010;11;17;3;272,55;0,2;0;98;1,3;261,5182156
2010;11;17;4;272,75;0;0;98;0,1;265,0316222
2010;11;17;5;272,75;0;0;98;0,2;263,8854375
2010;11;17;6;272,75;0;0;98;0,3;261,734956
2010;11;17;7;272,85;0;2,78;98;0,3;260,4593363
2010;11;17;8;273,05;0;30,56;98;0,1;259,3052173
2010;11;17;9;273,25;0;63,89;97;0,4;253,5594393
2010;11;17;10;273,75;0;133,33;97;0,4;254,8827991
2010;11;17;11;274,75;0;177,78;96;0,2;264,1850202
2010;11;17;12;275,55;0;200;94;0,2;270,8639476
2010;11;17;13;275,85;0;202,78;96;1;282,451382
2010;11;17;14;276,05;0;102,78;96;0,4;290,4178639
2010;11;17;15;275,75;0;69,44;97;0,4;282,7281328
2010;11;17;16;275,45;0;2,78;97;0,3;280,6220113
2010;11;17;17;275,75;0;0;96;0,2;288,2432966
2010;11;17;18;275,45;0;0;96;0,3;280,840539
2010;11;17;19;275,15;0;0;97;0,3;269,7619793
2010;11;17;20;275,25;0;0;97;0,1;269,6282556
2010;11;17;21;276,05;0;0;97;0,5;298,0804755
2010;11;17;22;276,25;0;0;97;0,4;293,036849
2010;11;17;23;275,15;0;0;97;0,5;278,5371116
2010;11;18;0;275,75;0;0;97;0,4;286,5392529
2010;11;18;1;275,15;0;0;96;0,5;278,7612188
2010;11;18;2;275,45;0;0;96;1,1;284,6921542
2010;11;18;3;274,95;0;0;96;2,2;275,116524
2010;11;18;4;274,95;0;0;96;0,4;272,0471346
2010;11;18;5;274,95;0;0;96;1,7;273,0283519
2010;11;18;6;275,25;0;0;96;0,9;272,1922941
2010;11;18;7;275,15;0,1;2,78;96;0,5;265,4037588
2010;11;18;8;275,75;0,2;13,89;96;0,2;266,261347
2010;11;18;9;276,45;0,6;72,22;96;0,1;266,8802571
2010;11;18;10;277,55;0,1;227,78;89;0,5;270,3628747
